-42.36,30.985,-5.965,255,255,125
20.21,-51.145,-2.875,255,255,125
-45.14,-7.195,-4.135,255,255,125
19.07,11.535,0.545,255,255,125
-18.17,-13.795,4.915,255,255,125
34.72,-24.235,-4.505,255,255,125
6.1,9.065,2.795,255,255,125
23.05,-6.215,-5.415,255,255,125
-9.81,-43.145,-2.565,255,255,125
38.21,28.535,0.975,255,255,125
51.54,-3.575,3.975,255,255,125
-22.08,49.485,4.875,255,255,125
6.27,-35.465,3.075,255,255,125
-41.93,-26.155,5.075,255,255,125
-30.84,-33.825,-2.825,255,255,125
-11.18,-33.155,5.825,255,255,125
25.32,22.365,0.945,255,255,125
12.5,-4.575,6.745,255,255,125
33.03,40.845,-7.515,255,255,125
-5.21,7.185,4.275,255,255,125
32.82,-4.015,3.825,255,255,125
-40.16,20.625,-5.555,255,255,125
40.62,10.635,0.995,255,255,125
-31.85,4.055,3.895,255,255,125
-34.92,25.545,1.875,255,255,125
9.96,54.365,-6.355,255,255,125
1.42,36.805,-7.755,255,255,125
-28.37,-11.295,5.885,255,255,125
-23.04,38.365,-6.485,255,255,125
23.34,-28.075,-0.155,255,255,125
-24.92,-21.175,-3.645,255,255,125
0.43,-41.425,-2.715,255,255,125
-1.25,-9.815,-4.605,255,255,125
-10.52,-52.245,7.165,255,255,125
46.29,-2.535,-5.315,255,255,125
32.85,44.235,2.885,255,255,125
-41.52,6.845,4.025,255,255,125
-13.13,18.185,-1.835,255,255,125
-34.54,42.995,-6.775,255,255,125
-45.33,-30.225,-2.915,255,255,125
-6.14,30.965,0.505,255,255,125
-1.72,45.775,-6.325,255,255,125
-25.3,32.535,2.295,255,255,125
-53.85,-10.925,-3.935,255,255,125
7.86,-4.895,-4.025,255,255,125
6.94,-23.485,-0.955,255,255,125
32.81,-14.925,-5.795,255,255,125
-20.3,-5.345,-1.915,255,255,125
26.18,-38.225,5.455,255,255,125
7.61,40.075,0.765,255,255,125
16.86,-13.145,-4.755,255,255,125
42.04,-35.575,2.635,255,255,125
-30.94,21.275,-5.685,255,255,125
-34.92,-22.475,-3.695,255,255,125
32.12,-19.585,2.995,255,255,125
-20.95,-32.255,5.265,255,255,125
30.07,21.095,-6.775,255,255,125
21.46,17.205,-6.545,255,255,125
-9.32,-30.695,-2.945,255,255,125
21.79,30.845,2.255,255,255,125
7.59,7.265,-7.605,255,255,125
48.99,9.895,-2.665,255,255,125
-30.7,-3.675,-1.415,255,255,125
-6.54,-21.885,-3.855,255,255,125
17.44,50.065,-4.995,255,255,125
-17.06,6.355,-5.335,255,255,125
22.5,35.295,-6.855,255,255,125
50.11,-21.945,2.245,255,255,125
-6.36,-6.795,1.695,255,255,125
12.03,-53.885,-2.285,255,255,125
-44.26,1.405,-4.105,255,255,125
4.37,-45.775,3.925,255,255,125
21.77,6.275,-5.665,255,255,125
32.8,34.835,3.085,255,255,125
42.22,-4.485,3.225,255,255,125
-23.27,-29.505,-2.865,255,255,125
52.89,-16.225,-4.255,255,255,125
-5.64,23.715,-5.955,255,255,125
-21.73,27.205,-3.245,255,255,125
-47.63,-19.935,4.105,255,255,125
-2.45,-51.725,4.795,255,255,125
38.09,27.905,-7.415,255,255,125
-16.48,52.745,-0.475,255,255,125
-36.7,-10.235,7.385,255,255,125
-54.14,8.585,-4.855,255,255,125
17.02,-21.435,-4.345,255,255,125
-27.16,11.165,-5.005,255,255,125
-33.46,33.715,2.765,255,255,125
-35.16,-31.105,3.885,255,255,125
10.99,2.325,1.865,255,255,125
9.11,23.795,-4.885,255,255,125
46.33,29.995,1.215,255,255,125
-42.9,-21.015,-3.305,255,255,125
51.18,20.715,-0.155,255,255,125
37.45,-32.465,-5.335,255,255,125
2.52,19.355,-6.175,255,255,125
4.18,-10.195,1.555,255,255,125
47.06,22.155,-7.005,255,255,125
-6.01,-36.905,0.855,255,255,125
18.8,42.495,-7.105,255,255,125
-17.45,-17.325,-2.165,255,255,125
44.25,-10.265,-5.845,255,255,125
48.36,3.535,2.015,255,255,125
2.21,11.715,-3.555,255,255,125
14.21,-36.995,-3.705,255,255,125
-23.91,-44.255,0.315,255,255,125
7.49,31.885,-6.495,255,255,125
23.17,6.805,5.235,255,255,125
36.62,10.405,-5.785,255,255,125
-18.3,44.445,-4.145,255,255,125
42.6,-24.935,-1.265,255,255,125
-47.35,-13.465,-0.165,255,255,125
-13.73,-50.085,-2.085,255,255,125
-11.36,3.405,1.455,255,255,125
-10.1,42.395,-0.005,255,255,125
-16.08,31.965,0.855,255,255,125
-3.11,-32.285,6.335,255,255,125
-43.89,16.175,-0.655,255,255,125
15.14,9.945,-5.985,255,255,125
44.87,14.295,-7.145,255,255,125
-11.18,-19.455,1.405,255,255,125
15.66,-5.595,-5.135,255,255,125
-5.02,23.425,1.425,255,255,125
6.37,-30.415,-3.515,255,255,125
5.29,48.745,-6.705,255,255,125
14.86,40.725,0.285,255,255,125
-9.05,12.615,0.475,255,255,125
-13.47,-7.825,-1.855,255,255,125
26.8,-7.565,0.655,255,255,125
-7.92,54.555,-6.455,255,255,125
-36.25,27.195,-5.085,255,255,125
0.4,33.545,2.135,255,255,125
32.34,-40.985,2.915,255,255,125
34.9,1.905,7.475,255,255,125
-33.68,-15.405,-4.135,255,255,125
-35.96,-39.365,-2.535,255,255,125
5.29,-17.355,2.495,255,255,125
-30.56,-39.815,2.365,255,255,125
7.59,28.455,0.625,255,255,125
-10.63,36.055,3.245,255,255,125
48.14,-23.265,-5.405,255,255,125
-18.01,33.255,-5.845,255,255,125
-13.17,-36.805,-3.005,255,255,125
-20.99,11.875,-1.605,255,255,125
-17.83,1.185,-0.315,255,255,125
-39.75,30.985,0.565,255,255,125
26.05,41.685,-7.465,255,255,125
-42.68,-9.045,3.895,255,255,125
-16.36,-43.765,-0.115,255,255,125
22.85,-44.245,2.865,255,255,125
-13.03,12.085,-5.745,255,255,125
-27.63,-31.945,3.175,255,255,125
-36.68,41.075,1.385,255,255,125
-51.36,14.995,-5.125,255,255,125
30.07,-8.145,-5.795,255,255,125
-0.28,-20.815,-0.205,255,255,125
26.7,10.495,0.155,255,255,125
-36.31,-22.735,3.035,255,255,125
-6.51,2.375,-4.905,255,255,125
17.25,-44.735,-3.225,255,255,125
25.23,-31.435,5.525,255,255,125
52.44,2.155,7.605,255,255,125
27.92,-24.655,-4.055,255,255,125
-4.22,-24.315,5.685,255,255,125
-33.4,-4.865,4.755,255,255,125
-4.12,-46.825,-2.455,255,255,125
22.64,2.285,0.125,255,255,125
6.39,1.815,-3.055,255,255,125
24.56,25.565,-6.445,255,255,125
19.57,-32.735,-3.695,255,255,125
38.3,-18.725,-5.655,255,255,125
28.0,2.595,8.105,255,255,125
0.87,4.935,2.685,255,255,125
-27.86,42.945,-6.775,255,255,125
-16.63,-31.575,-0.875,255,255,125
-37.86,-33.035,-2.805,255,255,125
7.14,-38.245,-2.915,255,255,125
-3.94,30.085,-5.705,255,255,125
-17.29,22.225,-5.885,255,255,125
11.44,-17.945,-0.155,255,255,125
-12.6,41.765,-6.185,255,255,125
16.22,27.675,0.215,255,255,125
41.33,32.345,5.235,255,255,125
-7.44,-5.145,-4.485,255,255,125
36.34,-26.595,2.365,255,255,125
20.73,-0.125,-5.675,255,255,125
33.45,11.095,-0.185,255,255,125
-39.91,10.835,-0.805,255,255,125
-21.34,-12.045,-1.775,255,255,125
-44.89,25.065,-5.495,255,255,125
54.19,10.205,-6.455,255,255,125
7.78,38.305,-6.675,255,255,125
29.49,-14.635,-0.135,255,255,125
25.34,-12.505,-5.765,255,255,125
54.69,-7.815,0.375,255,255,125
-2.5,12.175,0.705,255,255,125
15.51,19.465,-6.375,255,255,125
0.37,-37.705,2.715,255,255,125
-18.0,50.355,-6.365,255,255,125
-32.32,-15.425,3.225,255,255,125
38.17,6.965,5.625,255,255,125
-37.65,3.135,7.555,255,255,125
33.8,16.055,-6.895,255,255,125
-51.55,-5.055,-4.115,255,255,125
35.62,-35.735,3.615,255,255,125
-28.81,6.755,-0.825,255,255,125
-49.73,4.255,-4.575,255,255,125
3.3,42.295,-5.235,255,255,125
3.61,-29.905,3.325,255,255,125
24.75,-34.725,0.375,255,255,125
17.87,36.105,3.045,255,255,125
48.26,4.395,-6.605,255,255,125
-11.3,-39.585,2.235,255,255,125
38.45,-12.645,-5.685,255,255,125
-22.37,47.805,-1.185,255,255,125
19.5,-18.485,0.735,255,255,125
-25.39,-3.335,-4.455,255,255,125
-5.94,-16.455,-1.075,255,255,125
37.77,-21.275,-0.065,255,255,125
-23.75,32.985,-3.485,255,255,125
28.54,36.265,-7.155,255,255,125
-35.22,17.125,-5.445,255,255,125
11.18,-9.745,-4.975,255,255,125
30.81,-27.505,0.365,255,255,125
-47.71,-24.795,-3.155,255,255,125
42.91,2.235,-4.105,255,255,125
-43.67,0.045,1.635,255,255,125
7.59,35.045,3.885,255,255,125
-6.66,42.855,-4.925,255,255,125
-25.37,23.305,-5.775,255,255,125
-29.77,-22.605,-0.625,255,255,125
32.73,28.695,3.105,255,255,125
-11.75,-24.555,-3.485,255,255,125
-23.36,-49.845,-2.005,255,255,125
2.0,-4.885,-4.555,255,255,125
1.97,-24.905,-3.655,255,255,125
-26.34,-37.335,-1.775,255,255,125
-9.0,18.985,-6.045,255,255,125
-35.4,8.225,1.745,255,255,125
23.2,-50.025,2.885,255,255,125
49.36,9.155,3.065,255,255,125
-28.51,15.365,-0.755,255,255,125
-5.2,2.265,0.715,255,255,125
-43.57,-15.285,-4.125,255,255,125
-4.95,35.345,4.055,255,255,125
30.58,-19.645,-3.045,255,255,125
49.87,-11.465,-6.235,255,255,125
14.26,39.525,-5.305,255,255,125
48.15,25.435,-1.685,255,255,125
2.82,52.685,-3.335,255,255,125
33.45,28.635,-2.855,255,255,125
39.62,-30.845,0.535,255,255,125
-30.85,1.635,-4.485,255,255,125
11.41,-22.515,-4.275,255,255,125
-46.5,18.135,-5.305,255,255,125
13.09,28.285,-4.775,255,255,125
19.45,-26.505,-3.965,255,255,125
54.26,10.205,-0.755,255,255,125
-18.66,17.365,-1.355,255,255,125
21.72,11.835,-4.915,255,255,125
-25.13,38.155,2.995,255,255,125
-20.37,-24.415,-3.235,255,255,125
30.45,45.795,-7.685,255,255,125
39.77,-31.935,6.195,255,255,125
-13.4,53.385,-5.545,255,255,125
49.47,-1.495,-0.875,255,255,125
-40.73,-31.655,3.645,255,255,125
-22.5,7.545,-4.745,255,255,125
-2.27,-10.485,0.985,255,255,125
-36.19,-41.445,2.595,255,255,125
2.39,32.945,-3.755,255,255,125
-28.24,-16.685,-4.295,255,255,125
7.67,-50.005,5.755,255,255,125
8.72,-49.475,-2.395,255,255,125
12.28,47.465,-2.745,255,255,125
4.22,-10.225,-4.055,255,255,125
35.1,23.325,-6.785,255,255,125
-16.12,-20.135,3.725,255,255,125
40.87,-6.125,-1.835,255,255,125
10.55,5.375,-3.355,255,255,125
-4.32,-46.595,3.015,255,255,125
-29.94,30.205,0.475,255,255,125
-25.21,-38.505,3.675,255,255,125
-17.12,38.765,-5.625,255,255,125
-30.87,-9.065,1.585,255,255,125
22.29,46.095,-4.525,255,255,125
-7.98,-49.605,0.165,255,255,125
39.45,-27.445,-4.895,255,255,125
-37.53,-15.585,7.115,255,255,125
-5.57,49.685,-6.415,255,255,125
27.33,-3.405,4.395,255,255,125
-38.63,-17.565,-4.175,255,255,125
0.46,-55.125,1.515,255,255,125
37.99,-1.735,5.045,255,255,125
41.94,24.205,-7.045,255,255,125
43.07,28.435,-2.725,255,255,125
22.38,-46.225,-3.055,255,255,125
-25.42,41.155,-2.075,255,255,125
-5.44,-27.095,-3.545,255,255,125
26.74,16.705,-6.655,255,255,125
10.87,-33.065,-2.275,255,255,125
-27.5,17.045,-5.665,255,255,125
-6.46,-10.545,-4.425,255,255,125
42.58,-21.785,-5.505,255,255,125
-47.25,-2.495,-2.245,255,255,125
-4.67,-41.435,-1.445,255,255,125
-5.79,-31.485,0.865,255,255,125
41.61,10.605,-4.165,255,255,125
-10.28,8.265,3.525,255,255,125
-16.1,16.625,-5.835,255,255,125
34.9,39.585,4.035,255,255,125
5.9,3.855,2.025,255,255,125
22.94,-22.675,-4.125,255,255,125
14.34,-48.995,-3.145,255,255,125
49.32,-17.845,-0.785,255,255,125
-15.88,-12.415,-2.065,255,255,125
-22.64,43.485,-6.775,255,255,125
-1.79,41.185,-4.005,255,255,125
13.82,-17.325,-4.665,255,255,125
-12.64,-18.635,-3.685,255,255,125
-38.4,15.965,-0.625,255,255,125
-29.42,36.025,4.885,255,255,125
-22.86,-16.995,-1.555,255,255,125
25.78,-23.645,0.525,255,255,125
-34.59,-35.865,2.155,255,255,125
-0.27,23.605,-6.065,255,255,125
-43.12,6.915,-0.845,255,255,125
-41.56,15.765,-5.255,255,255,125
-8.91,30.955,-5.255,255,255,125
-42.7,-34.545,-2.735,255,255,125
10.07,10.875,-4.875,255,255,125
-41.39,-23.025,1.085,255,255,125
48.0,-27.515,-2.665,255,255,125
17.91,7.275,-2.555,255,255,125
2.66,-50.535,5.545,255,255,125
10.28,49.325,-7.085,255,255,125
-2.31,-5.965,-1.535,255,255,125
-42.62,-26.075,-3.795,255,255,125
5.48,-43.135,-2.895,255,255,125
-34.44,0.015000001,5.315,255,255,125
-9.74,25.395,-2.045,255,255,125
30.09,-35.505,3.965,255,255,125
22.79,30.325,-6.655,255,255,125
48.2,-7.245,-4.185,255,255,125
-22.26,-0.625,-1.695,255,255,125
-51.08,-15.045,-3.675,255,255,125
-16.11,-4.505,-4.445,255,255,125
-30.75,-7.755,-4.245,255,255,125
-34.12,30.705,-2.295,255,255,125
23.0,-5.565,3.145,255,255,125
-35.86,-3.525,8.835,255,255,125
-31.04,-38.835,-2.505,255,255,125
23.02,-3.145,-1.535,255,255,125
16.73,14.675,-6.265,255,255,125
-43.9,33.255,1.995,255,255,125
-46.21,29.545,-3.265,255,255,125
12.02,37.235,2.425,255,255,125
-3.27,-2.305,-4.795,255,255,125
49.88,12.515,-7.095,255,255,125
0.15,-44.305,1.235,255,255,125
36.22,31.665,4.815,255,255,125
-0.67,9.225,4.455,255,255,125
-8.11,12.145,-4.685,255,255,125
-31.38,25.985,-4.465,255,255,125
10.85,-1.105,-3.285,255,255,125
-8.37,-1.315,-1.605,255,255,125
-46.31,-18.735,-0.435,255,255,125
-11.48,30.535,0.125,255,255,125
5.32,15.025,-5.295,255,255,125
-5.99,-13.835,3.015,255,255,125
-18.62,-48.815,-2.065,255,255,125
4.67,54.505,-7.425,255,255,125
-34.37,-26.625,5.545,255,255,125
-48.78,-10.615,-3.805,255,255,125
18.89,-8.895,-3.655,255,255,125
20.11,-36.085,0.285,255,255,125
5.79,27.165,-6.135,255,255,125
21.27,-14.505,-3.385,255,255,125
-43.47,-4.755,1.825,255,255,125
-0.1,50.285,-6.595,255,255,125
19.57,-47.545,0.605,255,255,125
-2.38,-47.635,7.305,255,255,125
-1.17,29.625,-0.145,255,255,125
-11.9,22.805,-5.975,255,255,125
39.42,14.655,-5.495,255,255,125
41.79,-34.425,-4.905,255,255,125
7.54,-19.735,-4.005,255,255,125
-16.47,1.615,-4.915,255,255,125
15.41,45.925,-7.095,255,255,125
2.17,11.365,1.205,255,255,125
-16.47,10.405,-2.895,255,255,125
31.04,25.825,-6.685,255,255,125
46.41,9.285,-6.665,255,255,125
-35.76,22.485,-5.555,255,255,125
47.72,-15.705,-6.025,255,255,125
-41.1,-13.465,4.785,255,255,125
26.59,-43.045,5.535,255,255,125
-36.4,37.135,4.245,255,255,125
38.58,-38.495,0.685,255,255,125
-7.93,16.325,-2.215,255,255,125
-15.6,5.105,2.605,255,255,125
32.69,33.975,-7.005,255,255,125
-26.43,-26.045,-3.275,255,255,125
19.12,40.225,-2.895,255,255,125
-31.11,-0.024999999,1.685,255,255,125
-23.83,-7.765,-4.375,255,255,125
21.24,22.245,-6.475,255,255,125
-25.68,28.135,-5.835,255,255,125
-33.38,41.655,-2.435,255,255,125
9.12,-26.675,-3.975,255,255,125
22.43,-39.615,2.715,255,255,125
27.95,-19.505,0.955,255,255,125
-43.58,-11.135,-2.045,255,255,125
-4.73,-18.255,5.465,255,255,125
-12.21,-46.295,0.105,255,255,125
26.79,-27.695,2.905,255,255,125
-20.36,-42.095,-2.095,255,255,125
14.3,52.915,-6.975,255,255,125
42.38,28.425,2.995,255,255,125
34.21,-10.215,-5.705,255,255,125
-0.05,15.825,-4.725,255,255,125
-2.83,19.555,-6.095,255,255,125
48.0,17.655,-7.125,255,255,125
36.48,10.685,3.235,255,255,125
-7.34,38.885,1.765,255,255,125
-16.09,-52.035,1.415,255,255,125
-13.65,-28.105,-0.875,255,255,125
33.28,-23.615,0.745,255,255,125
-4.47,-52.475,0.765,255,255,125
-27.28,-47.515,-1.945,255,255,125
7.55,19.745,-6.285,255,255,125
-18.13,28.535,-5.695,255,255,125
4.06,-27.365,-0.445,255,255,125
36.99,-5.505,2.725,255,255,125
1.25,-33.735,4.725,255,255,125
22.98,10.815,2.725,255,255,125
17.47,-40.135,-3.465,255,255,125
10.1,40.325,-3.005,255,255,125
39.15,28.545,6.315,255,255,125
20.55,27.905,-3.565,255,255,125
30.46,-0.615,6.025,255,255,125
43.12,-5.915,-5.795,255,255,125
-20.32,-20.585,-0.695,255,255,125
-26.2,-32.795,-0.985,255,255,125
-30.11,11.035,-0.835,255,255,125
7.34,-13.305,-0.055,255,255,125
7.43,-43.655,1.085,255,255,125
-8.72,-35.115,-2.925,255,255,125
4.11,-38.435,0.345,255,255,125
-16.04,-23.335,-3.365,255,255,125
22.32,50.545,-4.605,255,255,125
21.77,6.635,-0.155,255,255,125
-40.6,26.225,-5.435,255,255,125
-29.69,-35.475,1.135,255,255,125
-31.46,15.185,-4.095,255,255,125
10.57,-37.745,-0.145,255,255,125
-19.87,-27.965,-0.475,255,255,125
-30.92,-29.395,4.865,255,255,125
-2.39,-23.275,-3.215,255,255,125
-50.53,-0.305,-4.365,255,255,125
-23.44,13.515,-5.395,255,255,125
42.22,-16.385,-6.375,255,255,125
43.66,18.715,-7.015,255,255,125
50.41,5.425,5.435,255,255,125
25.66,21.115,-6.655,255,255,125
-21.17,3.415,-3.145,255,255,125
-6.36,-15.335,-5.305,255,255,125
22.35,3.085,7.595,255,255,125
-33.04,-11.035,4.855,255,255,125
48.42,26.405,2.625,255,255,125
48.42,26.325,-6.935,255,255,125
-20.71,-33.065,-2.755,255,255,125
-16.83,-35.765,0.405,255,255,125
11.97,28.855,0.895,255,255,125
27.72,-16.175,-5.775,255,255,125
-20.58,35.995,-3.595,255,255,125
-14.98,35.735,2.935,255,255,125
-41.86,-28.535,-0.265,255,255,125
54.8,-1.095,5.495,255,255,125
-4.62,-20.495,0.155,255,255,125
4.12,-1.825,-2.255,255,255,125
-2.1,11.595,-4.215,255,255,125
-31.67,-19.575,-3.565,255,255,125
-41.69,2.455,4.675,255,255,125
-15.51,-32.735,5.685,255,255,125
14.28,23.445,-4.905,255,255,125
17.14,31.445,2.585,255,255,125
-50.27,10.575,-4.925,255,255,125
-37.75,31.275,-5.065,255,255,125
-39.37,-6.975,5.805,255,255,125
20.55,-42.385,-0.975,255,255,125
-14.58,42.645,-0.005,255,255,125
-9.23,51.175,-4.065,255,255,125
0.82,41.895,-0.135,255,255,125
27.15,8.405,4.355,255,255,125
-45.6,5.525,-4.355,255,255,125
31.85,-27.425,-3.985,255,255,125
51.43,20.415,-6.325,255,255,125
20.74,-24.025,-0.665,255,255,125
-36.08,6.925,6.245,255,255,125
6.59,44.655,-7.005,255,255,125
-27.3,-42.375,4.545,255,255,125
-12.13,-24.275,0.785,255,255,125
-16.15,-39.545,-1.515,255,255,125
49.41,-0.455,6.055,255,255,125
-19.99,51.245,-2.415,255,255,125
33.99,-19.155,-5.585,255,255,125
-2.62,26.385,-3.815,255,255,125
30.24,11.155,2.775,255,255,125
36.34,-27.205,-1.865,255,255,125
-12.44,-1.695,-0.375,255,255,125
16.19,-52.835,-2.915,255,255,125
18.11,-17.355,-3.215,255,255,125
33.73,-43.615,-3.115,255,255,125
41.9,8.815,4.605,255,255,125
21.92,35.045,3.685,255,255,125
6.36,12.485,0.315,255,255,125
47.1,3.345,-2.675,255,255,125
-13.27,12.835,0.285,255,255,125
29.26,-12.065,-3.485,255,255,125
49.29,0.595,-5.065,255,255,125
18.12,3.355,-4.105,255,255,125
4.03,-20.485,-0.035,255,255,125
2.78,-13.845,3.125,255,255,125
-10.58,-9.685,-4.295,255,255,125
50.05,-23.615,-1.615,255,255,125
-11.68,-53.755,-1.965,255,255,125
-15.41,47.435,-4.805,255,255,125
26.21,32.795,-6.835,255,255,125
4.16,23.305,-6.135,255,255,125
-6.89,-34.055,6.075,255,255,125
-3.13,-35.315,3.425,255,255,125
-17.91,-8.775,-2.285,255,255,125
-27.86,-42.885,-1.955,255,255,125
-47.18,14.035,-5.015,255,255,125
0.56,37.705,2.205,255,255,125
53.88,-12.575,-6.275,255,255,125
36.38,-29.925,4.865,255,255,125
44.89,2.805,-8.935,255,255,125
-24.18,-14.085,-4.295,255,255,125
22.45,39.675,-6.995,255,255,125
42.18,28.515,-7.655,255,255,125
-12.68,39.315,1.725,255,255,125
-29.09,46.895,-6.865,255,255,125
-19.01,-2.525,1.085,255,255,125
-21.25,23.625,-5.835,255,255,125
-13.0,-32.575,-2.975,255,255,125
-31.97,-22.395,2.865,255,255,125
-43.62,-3.225,-4.075,255,255,125
-33.33,-42.155,-0.415,255,255,125
-26.53,6.665,-4.635,255,255,125
-54.26,4.465,-4.675,255,255,125
34.01,-19.715,-0.755,255,255,125
13.34,-41.075,-3.505,255,255,125
36.72,36.005,4.965,255,255,125
42.0,-0.895,5.475,255,255,125
14.65,-25.055,-4.285,255,255,125
-32.58,38.275,3.245,255,255,125
49.56,-6.645,2.095,255,255,125
-38.77,-21.535,-2.635,255,255,125
1.2,-17.815,2.165,255,255,125
16.78,-1.495,-5.315,255,255,125
-6.25,8.225,0.455,255,255,125
40.3,-8.875,-5.835,255,255,125
-22.42,-39.545,0.455,255,255,125
-7.76,-28.005,-0.295,255,255,125
4.32,37.175,-4.835,255,255,125
-2.66,-38.055,6.625,255,255,125
32.37,10.805,-4.505,255,255,125
-39.38,-37.195,-2.715,255,255,125
25.47,10.285,-4.675,255,255,125
37.61,-34.605,0.125,255,255,125
-17.34,-48.215,1.825,255,255,125
-1.35,-27.265,-3.575,255,255,125
2.13,46.595,-5.415,255,255,125
6.8,52.675,-4.505,255,255,125
14.41,5.985,-5.775,255,255,125
-38.67,-28.445,5.685,255,255,125
-0.82,-30.485,3.545,255,255,125
-18.11,13.165,-5.425,255,255,125
12.18,-13.635,-4.795,255,255,125
-11.44,-5.535,-4.515,255,255,125
-12.03,15.965,-5.465,255,255,125
37.53,10.475,-1.885,255,255,125
3.03,1.615,0.365,255,255,125
18.06,13.905,-2.515,255,255,125
-29.29,41.395,-3.055,255,255,125
-8.89,-18.885,-2.245,255,255,125
-6.98,27.465,-5.635,255,255,125
32.14,-44.965,3.135,255,255,125
15.08,-33.105,-3.885,255,255,125
-2.1,1.695,-4.775,255,255,125
6.58,5.705,-3.915,255,255,125
-38.7,34.175,2.895,255,255,125
44.51,-13.815,-4.055,255,255,125
-14.68,31.155,-5.275,255,255,125
46.74,-19.535,-5.635,255,255,125
-20.9,47.295,-5.065,255,255,125
-19.97,-45.375,0.195,255,255,125
39.13,28.625,-3.115,255,255,125
11.55,-5.805,-5.175,255,255,125
33.66,28.655,-7.575,255,255,125
48.89,22.545,3.335,255,255,125
43.36,-28.065,-4.995,255,255,125
45.43,22.315,-3.415,255,255,125
9.14,31.645,2.565,255,255,125
33.17,-5.135,-5.195,255,255,125
31.85,4.365,7.075,255,255,125
20.38,3.275,3.195,255,255,125
32.44,32.425,-3.205,255,255,125
-47.48,-16.635,-3.585,255,255,125
-3.62,53.965,-5.445,255,255,125
-1.7,-38.845,-0.645,255,255,125
38.64,3.445,7.895,255,255,125
26.85,-20.875,-4.105,255,255,125
-8.21,-39.595,-3.085,255,255,125
-48.78,25.605,-5.515,255,255,125
-3.66,-53.765,-3.035,255,255,125
-20.2,31.085,-3.425,255,255,125
21.52,-11.135,-5.505,255,255,125
-0.01,30.055,-5.735,255,255,125
-42.86,-15.575,2.005,255,255,125
-18.03,5.365,-1.685,255,255,125
20.37,27.655,0.325,255,255,125
19.42,-4.365,-5.415,255,255,125
22.8,10.285,-1.135,255,255,125
27.11,-27.595,-1.005,255,255,125
33.4,-37.655,-2.985,255,255,125
40.61,-31.045,-3.415,255,255,125
7.83,-19.775,0.255,255,255,125
19.48,-27.775,-0.275,255,255,125
0.7,-46.945,4.265,255,255,125
-20.2,41.095,-4.975,255,255,125
-7.72,46.345,-6.185,255,255,125
-30.77,-12.875,-4.175,255,255,125
4.24,-21.795,-3.865,255,255,125
-9.21,-46.945,-2.555,255,255,125
-30.19,5.505,-4.415,255,255,125
-29.0,-1.985,-4.415,255,255,125
23.23,-15.235,-0.165,255,255,125
50.3,22.635,-3.405,255,255,125
6.41,9.735,-4.715,255,255,125
-47.68,1.605,-2.385,255,255,125
11.85,20.485,-4.745,255,255,125
